"Dist Code","Year","State Code","State Name","Dist Name","RICE IRRIGATED AREA (1000 ha)","WHEAT IRRIGATED AREA (1000 ha)","KHARIF SORGHUM IRRIGATED AREA (1000 ha)","RABI SORGHUM IRRIGATED AREA (1000 ha)","SORGHUM IRRIGATED AREA (1000 ha)","PEARL MILLET IRRIGATED AREA (1000 ha)","MAIZE IRRIGATED AREA (1000 ha)","FINGER MILLET IRRIGATED AREA (1000 ha)","BARLEY IRRIGATED AREA (1000 ha)","CHICKPEA IRRIGATED AREA (1000 ha)","PIGEONPEA IRRIGATED AREA (1000 ha)","MINOR PULSES IRRIGATED AREA (1000 ha)","PULSES IRRIGATED AREA (1000 ha)","GROUNDNUT IRRIGATED AREA (1000 ha)","SESAMUM IRRIGATED AREA (1000 ha)","LINSEED IRRIGATED AREA (1000 ha)","SUGARCANE IRRIGATED AREA (1000 ha)","COTTON IRRIGATED AREA (1000 ha)","FRUITS AND VEGETABLES IRRIGATED AREA (1000 ha)","FODDER IRRIGATED AREA (1000 ha)"
"240","2012","16","Uttarakhand","Chamoli","4.21","4.05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.01","-1.0"
"240","2013","16","Uttarakhand","Chamoli","3.65","3.62","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0"
"240","2014","16","Uttarakhand","Chamoli","4.24","3.96","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.02","-1.0"
"240","2015","16","Uttarakhand","Chamoli","3.47","3.22","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.03","0.03","0.0","0.0","0.0","0.0","0.0","0.01","0.0"
"240","2016","16","Uttarakhand","Chamoli","3.77","3.66","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.0"
"240","2017","16","Uttarakhand","Chamoli","3.42","3.34","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"240","2018","16","Uttarakhand","Chamoli","3.672","3.101","0.0","0.0","0.0","0.0","0.0","0.0","0.005","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.001","0.0"
"240","2019","16","Uttarakhand","Chamoli","3.007","2.937","0.0","0.0","0.0","0.0","0.0","0.0","0.004","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.013","0.0"
"240","2020","16","Uttarakhand","Chamoli","3.217","3.011","0.0","0.0","0.0","0.0","0.0","0.0","0.003","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.003","0.0"
"241","2011","16","Uttarakhand","Uttar Kashi","4.68","3.46","0.0","0.0","0.0","0.0","0.0","0.01","0.03","0.0","0.0","0.12","0.12","0.0","0.0","0.0","0.0","0.0","0.08","0.0"
"241","2012","16","Uttarakhand","Uttar Kashi","5.45","3.48","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.0","0.0","0.5","0.5","0.0","0.0","0.0","0.0","0.0","0.25","0.0"
"241","2013","16","Uttarakhand","Uttar Kashi","4.2","2.71","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.0","0.0","0.29","0.29","0.0","0.0","0.0","0.0","0.0","0.18","0.0"
"241","2014","16","Uttarakhand","Uttar Kashi","4.67","2.8","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.26","0.26","0.0","0.0","0.0","0.0","0.0","0.22","0.0"
"241","2015","16","Uttarakhand","Uttar Kashi","4.67","3.24","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.4","0.4","0.0","0.0","0.0","0.0","0.0","0.36","0.001"
"241","2016","16","Uttarakhand","Uttar Kashi","5.02","3.43","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.25","0.25","0.0","0.0","0.0","0.0","0.0","0.24","0.0"
"241","2017","16","Uttarakhand","Uttar Kashi","4.89","3.39","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.0","0.0","0.3","0.31","0.0","0.0","0.0","0.0","0.0","0.23","0.0"
"241","2018","16","Uttarakhand","Uttar Kashi","4.509","2.886","0.0","0.0","0.0","0.0","0.0","0.0","0.021","0.0","0.0","0.131","0.131","0.0","0.0","0.0","0.0","0.0","0.457","0.001"
"241","2019","16","Uttarakhand","Uttar Kashi","5.053","3.212","0.0","0.0","0.0","0.0","0.0","0.0","0.026","0.003","0.0","0.164","0.167","0.0","0.0","0.0","0.0","0.0","0.257","0.0"
"241","2020","16","Uttarakhand","Uttar Kashi","5.046","2.831","0.0","0.0","0.0","0.0","0.0","0.0","0.041","0.0","0.0","0.206","0.206","0.0","0.0","0.0","0.0","0.0","0.445","0.0"
"242","2011","16","Uttarakhand","Tehri Garhwal","7.22","6.12","0.0","0.0","0.0","0.0","0.0","0.0","0.09","0.0","0.0","0.01","0.01","0.0","0.0","0.0","0.0","0.0","0.23","0.0"
"242","2012","16","Uttarakhand","Tehri Garhwal","6.75","6.05","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.0","0.0","0.05","0.05","0.0","0.0","0.0","0.0","0.0","0.28","0.0"
"242","2013","16","Uttarakhand","Tehri Garhwal","6.9","6.18","0.0","0.0","0.0","0.0","0.0","0.0","0.05","0.0","0.0","0.03","0.03","0.0","0.0","0.0","0.0","0.0","0.53","0.0"
"242","2014","16","Uttarakhand","Tehri Garhwal","7.02","5.95","0.0","0.0","0.0","0.0","0.0","0.0","0.09","0.0","0.0","0.04","0.04","0.0","0.0","0.0","0.0","0.0","0.35","0.0"
"242","2015","16","Uttarakhand","Tehri Garhwal","7.13","6.44","0.0","0.0","0.0","0.0","0.0","0.0","0.06","0.0","0.01","0.04","0.05","0.0","0.0","0.0","0.0","0.0","0.42","0.0"
"242","2016","16","Uttarakhand","Tehri Garhwal","7.71","6.46","0.0","0.0","0.0","0.0","0.0","0.0","0.12","0.0","0.0","0.02","0.02","0.0","0.0","0.0","0.0","0.0","0.35","0.0"
"242","2017","16","Uttarakhand","Tehri Garhwal","6.71","5.69","0.0","0.0","0.0","0.0","0.0","0.02","0.13","0.0","0.0","0.02","0.02","0.0","0.0","0.0","0.0","0.0","0.31","0.001"
"242","2018","16","Uttarakhand","Tehri Garhwal","7.256","6.1","0.0","0.0","0.0","0.0","0.001","0.0","0.073","0.0","0.0","0.019","0.019","0.0","0.002","0.0","0.0","0.0","0.262","0.001"
"242","2019","16","Uttarakhand","Tehri Garhwal","6.527","5.164","0.0","0.0","0.0","0.0","0.0","0.009","0.099","0.0","0.002","0.027","0.029","0.0","0.0","0.0","0.0","0.0","0.445","0.0"
"242","2020","16","Uttarakhand","Tehri Garhwal","6.739","5.521","0.0","0.0","0.0","0.0","0.005","0.003","0.094","0.0","0.0","0.031","0.031","0.0","0.006","0.0","0.0","0.0","0.314","0.0"
"243","2011","16","Uttarakhand","Garhwal","5.44","5.85","0.0","0.0","0.0","0.0","0.06","0.0","0.05","0.09","0.0","0.25","0.34","0.0","0.03","0.0","0.0","0.0","0.39","0.125"
"243","2012","16","Uttarakhand","Garhwal","5.38","5.49","0.0","0.0","0.0","0.0","0.08","0.0","0.06","0.02","0.0","0.24","0.26","0.0","0.03","0.0","0.0","0.0","0.44","0.121"
"243","2013","16","Uttarakhand","Garhwal","5.33","5.59","0.0","0.0","0.0","0.0","0.05","0.0","0.06","0.02","0.0","0.26","0.28","0.0","0.03","0.0","0.0","0.0","0.36","0.14"
"243","2014","16","Uttarakhand","Garhwal","5.68","5.79","0.0","0.0","0.0","0.0","0.06","0.02","0.04","0.02","0.0","0.31","0.33","0.0","0.03","0.0","0.0","0.0","0.46","0.153"
"243","2015","16","Uttarakhand","Garhwal","4.47","4.44","0.0","0.0","0.0","0.0","0.04","0.0","0.05","0.03","0.0","0.27","0.3","0.0","0.02","0.0","0.0","0.0","0.36","0.116"
"243","2016","16","Uttarakhand","Garhwal","4.09","4.43","0.0","0.0","0.0","0.0","0.05","0.0","0.01","0.03","0.0","0.26","0.28","0.0","0.01","0.0","0.0","0.0","0.27","0.106"
"243","2017","16","Uttarakhand","Garhwal","4.19","4.0","0.0","0.0","0.0","0.0","0.05","0.0","0.02","0.03","0.0","0.26","0.29","0.0","0.01","0.0","0.0","0.0","0.24","0.126"
"243","2018","16","Uttarakhand","Garhwal","3.936","3.719","0.0","0.0","0.0","0.0","0.002","0.0","0.024","0.051","0.0","0.055","0.106","0.0","0.001","0.0","0.0","0.0","0.17","0.295"
"243","2019","16","Uttarakhand","Garhwal","3.022","2.89","0.0","0.0","0.0","0.0","0.008","0.0","0.017","0.05","0.0","0.031","0.081","0.0","0.006","0.0","0.0","0.0","0.123","0.265"
"243","2020","16","Uttarakhand","Garhwal","3.345","3.063","0.0","0.0","0.0","0.0","0.015","0.003","0.047","0.026","0.0","0.123","0.149","0.0","0.027","0.0","0.0","0.0","0.222","0.18"
"244","2011","16","Uttarakhand","Dehradun","10.03","13.27","0.0","0.0","0.0","0.0","0.04","0.0","0.01","0.0","0.0","0.05","0.05","0.0","0.0","0.0","4.19","0.0","2.35","1.348"
"244","2012","16","Uttarakhand","Dehradun","10.42","12.56","0.0","0.0","0.0","0.0","0.06","0.0","0.01","0.0","0.0","0.05","0.05","0.0","0.0","0.0","4.23","0.0","2.8","1.209"
"244","2013","16","Uttarakhand","Dehradun","9.72","11.77","0.0","0.0","0.0","0.0","0.0","0.07","0.03","0.0","0.0","0.03","0.03","0.0","0.0","0.0","3.78","0.0","2.48","0.967"
"244","2014","16","Uttarakhand","Dehradun","8.77","12.12","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0","0.05","0.06","0.0","0.0","0.0","4.64","0.0","2.66","1.446"
"244","2015","16","Uttarakhand","Dehradun","9.84","11.35","0.0","0.0","0.0","0.0","0.02","0.0","0.01","0.0","0.0","0.07","0.07","0.0","0.0","0.0","3.88","0.0","2.54","0.919"
"244","2016","16","Uttarakhand","Dehradun","9.55","10.86","0.0","0.0","0.0","0.0","0.01","0.0","0.02","0.0","0.0","0.02","0.02","0.0","0.0","0.0","4.01","0.0","2.44","1.138"
"244","2017","16","Uttarakhand","Dehradun","8.9","11.52","0.0","0.0","0.0","0.0","0.02","0.0","0.01","0.0","0.0","0.13","0.13","0.0","0.0","0.0","3.86","0.0","2.46","0.861"
"244","2018","16","Uttarakhand","Dehradun","8.409","10.607","0.0","0.0","0.0","0.0","0.026","0.002","0.001","0.0","0.0","0.099","0.099","0.0","0.0","0.013","3.807","0.002","2.588","0.775"
"244","2019","16","Uttarakhand","Dehradun","8.206","10.6","0.0","0.0","0.0","0.0","0.01","0.0","0.009","0.0","0.003","0.105","0.108","0.0","0.0","0.0","3.865","0.0","2.569","0.841"
"244","2020","16","Uttarakhand","Dehradun","8.626","10.555","0.0","0.0","0.0","0.0","0.029","0.005","0.057","0.0","0.001","0.063","0.064","0.0","0.002","0.0","3.685","0.0","3.047","0.897"
"601","2011","17","Assam","Cachar","3.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0"
"601","2012","17","Assam","Cachar","8.73","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"601","2013","17","Assam","Cachar","8.07","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"601","2014","17","Assam","Cachar","8.07","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"601","2015","17","Assam","Cachar","10.33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"601","2016","17","Assam","Cachar","6.97","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"601","2017","17","Assam","Cachar","7.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.0"
"601","2018","17","Assam","Cachar","6.043","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"601","2019","17","Assam","Cachar","6.469","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"601","2020","17","Assam","Cachar","7.257","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"602","2011","17","Assam","Darrang","37.48","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"602","2012","17","Assam","Darrang","56.41","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"602","2013","17","Assam","Darrang","54.37","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"602","2014","17","Assam","Darrang","53.12","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"602","2015","17","Assam","Darrang","60.58","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"602","2016","17","Assam","Darrang","47.78","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"602","2017","17","Assam","Darrang","38.96","-1.0","-1.0","-1.0","-1.0","-1.0","0.89","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","6.85","-1.0"
"602","2018","17","Assam","Darrang","37.389","-1.0","-1.0","-1.0","-1.0","-1.0","1.39","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","8.656","-1.0"
"602","2019","17","Assam","Darrang","39.715","-1.0","-1.0","-1.0","-1.0","-1.0","1.545","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","8.667","-1.0"
"602","2020","17","Assam","Darrang","50.402","0.02","0.0","0.0","0.0","0.0","1.816","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.677","0.0"
"603","2011","17","Assam","Dibrugarh","2.52","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0"
"603","2012","17","Assam","Dibrugarh","3.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"603","2013","17","Assam","Dibrugarh","3.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"603","2014","17","Assam","Dibrugarh","3.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"603","2015","17","Assam","Dibrugarh","3.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"603","2016","17","Assam","Dibrugarh","3.38","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"603","2017","17","Assam","Dibrugarh","2.62","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.01","0.0","0.0","0.0","0.0","0.0","0.03","0.0"
"603","2018","17","Assam","Dibrugarh","1.697","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.969","0.0"
"603","2019","17","Assam","Dibrugarh","1.923","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.005","0.0"
"603","2020","17","Assam","Dibrugarh","0.805","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.065","0.0"
"604","2011","17","Assam","Goalpara","16.118","0.06","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"604","2012","17","Assam","Goalpara","50.85","0.68","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"604","2013","17","Assam","Goalpara","52.54","0.65","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"604","2014","17","Assam","Goalpara","52.69","0.6","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"604","2015","17","Assam","Goalpara","58.17","0.6","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"604","2016","17","Assam","Goalpara","80.778","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"604","2017","17","Assam","Goalpara","76.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.072","-1.0"
"604","2018","17","Assam","Goalpara","81.412","0.226","-1.0","-1.0","-1.0","-1.0","0.04","-1.0","-1.0","-1.0","-1.0","1.793","1.815","-1.0","-1.0","-1.0","-1.0","-1.0","1.318","-1.0"
"604","2019","17","Assam","Goalpara","114.755","0.744","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.432","-1.0"
"604","2020","17","Assam","Goalpara","112.588","1.649","0.0","0.0","0.0","0.0","0.564","0.0","0.0","0.02","0.021","0.553","0.594","0.0","0.0","0.0","0.0","0.0","2.45","0.0"
"605","2011","17","Assam","Kamrup","16.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"605","2012","17","Assam","Kamrup","70.84","0.0","0.0","0.0","0.0","0.0","0.09","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"605","2013","17","Assam","Kamrup","68.8","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"605","2014","17","Assam","Kamrup","68.85","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"605","2015","17","Assam","Kamrup","98.67","0.0","0.0","0.0","0.0","0.0","0.11","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.11","0.0","0.0","0.0"
"605","2016","17","Assam","Kamrup","101.17","0.0","0.0","0.0","0.0","0.0","0.15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.119","0.0","0.0","0.0"
"605","2017","17","Assam","Kamrup","125.96","0.26","0.0","0.12","0.12","0.0","0.17","0.0","0.0","0.06","0.078","2.098","2.226","0.0","0.18","0.062","0.18","0.0","6.239","0.0"
"605","2018","17","Assam","Kamrup","128.208","0.068","0.0","0.02","0.02","0.0","0.221","0.0","0.0","0.043","0.057","2.861","2.961","0.0","0.128","0.033","0.034","0.0","6.022","0.303"
"605","2019","17","Assam","Kamrup","135.391","0.078","0.0","0.02","0.02","0.0","0.333","0.0","0.0","0.092","0.067","2.908","3.067","0.0","0.128","0.043","0.036","0.0","6.559","0.298"
"605","2020","17","Assam","Kamrup","137.305","0.083","0.0","0.021","0.021","0.0","0.327","0.0","0.0","0.091","0.057","2.649","2.797","0.0","0.021","0.043","0.027","0.0","6.32","0.464"
"606","2011","17","Assam","Karbi Anglong","22.23","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"606","2012","17","Assam","Karbi Anglong","17.81","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"606","2013","17","Assam","Karbi Anglong","17.81","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
